miRNA	Virus	Start	End	Site type	Target Score
hsa-miR-548a-3p	MERS-CoV	16152	16157	6mer	58
hsa-miR-548e-3p	MERS-CoV	16152	16157	6mer	58
hsa-miR-548f-3p	MERS-CoV	16152	16157	6mer	58
hsa-miR-548az-3p	MERS-CoV	16445	16450	6mer	58
hsa-miR-548ar-3p	MERS-CoV	16445	16450	6mer	62
hsa-miR-548a-3p	MERS-CoV	16445	16450	6mer	58
hsa-miR-548e-3p	MERS-CoV	16445	16450	6mer	58
hsa-miR-548f-3p	MERS-CoV	16445	16450	6mer	58
hsa-miR-548az-3p	MERS-CoV	2069	2074	6mer	58
hsa-miR-548ar-3p	MERS-CoV	2069	2074	6mer	62
hsa-miR-548a-3p	MERS-CoV	2069	2074	6mer	58
hsa-miR-548e-3p	MERS-CoV	2069	2074	6mer	58
hsa-miR-548f-3p	MERS-CoV	2069	2074	6mer	58
hsa-miR-548az-3p	MERS-CoV	20850	20857	8mer-1a	58
hsa-miR-548ar-3p	MERS-CoV	20850	20857	8mer-1a	62
hsa-miR-548a-3p	MERS-CoV	20850	20857	8mer-1a	58
hsa-miR-548e-3p	MERS-CoV	20850	20857	8mer-1a	58
hsa-miR-548f-3p	MERS-CoV	20850	20857	8mer-1a	58
hsa-miR-548az-3p	MERS-CoV	23931	23937	7mer-m8	58
hsa-miR-548ar-3p	MERS-CoV	23931	23937	7mer-m8	62
hsa-miR-548a-3p	MERS-CoV	23931	23937	7mer-m8	58
hsa-miR-548e-3p	MERS-CoV	23931	23937	7mer-m8	58
hsa-miR-548f-3p	MERS-CoV	23931	23937	7mer-m8	58
hsa-miR-548az-3p	MERS-CoV	25165	25170	6mer	58
hsa-miR-548ar-3p	MERS-CoV	25165	25170	6mer	62
hsa-miR-548a-3p	MERS-CoV	25165	25170	6mer	58
hsa-miR-548e-3p	MERS-CoV	25165	25170	6mer	58
hsa-miR-548f-3p	MERS-CoV	25165	25170	6mer	58
hsa-miR-548az-3p	MERS-CoV	2575	2580	6mer	58
hsa-miR-548ar-3p	MERS-CoV	2575	2580	6mer	62
hsa-miR-548a-3p	MERS-CoV	2575	2580	6mer	58
hsa-miR-548e-3p	MERS-CoV	2575	2580	6mer	58
hsa-miR-548f-3p	MERS-CoV	2575	2580	6mer	58
hsa-miR-548az-3p	MERS-CoV	3653	3659	7mer-1a	58
hsa-miR-548ar-3p	MERS-CoV	3653	3659	7mer-1a	62
hsa-miR-548a-3p	MERS-CoV	3653	3659	7mer-1a	58
hsa-miR-548e-3p	MERS-CoV	3653	3659	7mer-1a	58
hsa-miR-548f-3p	MERS-CoV	3653	3659	7mer-1a	58
hsa-miR-548az-3p	MERS-CoV	4049	4055	7mer-1a	58
hsa-miR-548ar-3p	MERS-CoV	4049	4055	7mer-1a	62
hsa-miR-548a-3p	MERS-CoV	4049	4055	7mer-1a	58
hsa-miR-548e-3p	MERS-CoV	4049	4055	7mer-1a	58
hsa-miR-548f-3p	MERS-CoV	4049	4055	7mer-1a	58
hsa-miR-548az-3p	MERS-CoV	5889	5895	7mer-1a	58
hsa-miR-548ar-3p	MERS-CoV	5889	5895	7mer-1a	62
hsa-miR-548a-3p	MERS-CoV	5889	5895	7mer-1a	58
hsa-miR-548e-3p	MERS-CoV	5889	5895	7mer-1a	58
hsa-miR-548f-3p	MERS-CoV	5889	5895	7mer-1a	58
hsa-miR-548az-3p	MERS-CoV	6612	6617	6mer	58
hsa-miR-548ar-3p	MERS-CoV	6612	6617	6mer	62
hsa-miR-548a-3p	MERS-CoV	6612	6617	6mer	58
hsa-miR-548e-3p	MERS-CoV	6612	6617	6mer	58
hsa-miR-548f-3p	MERS-CoV	6612	6617	6mer	58
hsa-miR-548az-3p	MERS-CoV	7369	7375	7mer-1a	58
hsa-miR-548ar-3p	MERS-CoV	7369	7375	7mer-1a	62
hsa-miR-548a-3p	MERS-CoV	7369	7375	7mer-1a	58
hsa-miR-548e-3p	MERS-CoV	7369	7375	7mer-1a	58
hsa-miR-548f-3p	MERS-CoV	7369	7375	7mer-1a	58
hsa-miR-548az-3p	MERS-CoV	9728	9733	6mer	58
hsa-miR-548ar-3p	MERS-CoV	9728	9733	6mer	62
hsa-miR-548a-3p	MERS-CoV	9728	9733	6mer	58
hsa-miR-548e-3p	MERS-CoV	9728	9733	6mer	58
hsa-miR-548f-3p	MERS-CoV	9728	9733	6mer	58
hsa-miR-548az-5p	MERS-CoV	10331	10338	8mer-1a	71
hsa-miR-548t-5p	MERS-CoV	10331	10338	8mer-1a	71
hsa-miR-548az-5p	MERS-CoV	11140	11146	7mer-m8	71
hsa-miR-548t-5p	MERS-CoV	11140	11146	7mer-m8	71
hsa-miR-548az-5p	MERS-CoV	11573	11579	7mer-1a	71
hsa-miR-548t-5p	MERS-CoV	11573	11579	7mer-1a	71
hsa-miR-548az-5p	MERS-CoV	11994	11999	6mer	71
hsa-miR-548t-5p	MERS-CoV	11994	11999	6mer	71
hsa-miR-548az-5p	MERS-CoV	14627	14632	6mer	71
hsa-miR-548t-5p	MERS-CoV	14627	14632	6mer	71
hsa-miR-548az-5p	MERS-CoV	14989	14994	6mer	71
hsa-miR-548t-5p	MERS-CoV	14989	14994	6mer	71
hsa-miR-548az-5p	MERS-CoV	15665	15671	7mer-m8	71
hsa-miR-548t-5p	MERS-CoV	15665	15671	7mer-m8	71
hsa-miR-548az-5p	MERS-CoV	16416	16421	6mer	71
hsa-miR-548t-5p	MERS-CoV	16416	16421	6mer	71
hsa-miR-548az-5p	MERS-CoV	16600	16605	6mer	71
hsa-miR-548t-5p	MERS-CoV	16600	16605	6mer	71
hsa-miR-548az-5p	MERS-CoV	18591	18596	6mer	71
hsa-miR-548t-5p	MERS-CoV	18591	18596	6mer	71
hsa-miR-548az-5p	MERS-CoV	19556	19562	7mer-1a	71
hsa-miR-548t-5p	MERS-CoV	19556	19562	7mer-1a	71
hsa-miR-548az-5p	MERS-CoV	2117	2122	6mer	71
hsa-miR-548t-5p	MERS-CoV	2117	2122	6mer	71
hsa-miR-548az-5p	MERS-CoV	21330	21336	7mer-m8	71
hsa-miR-548t-5p	MERS-CoV	21330	21336	7mer-m8	71
hsa-miR-548az-5p	MERS-CoV	22702	22708	7mer-m8	71
hsa-miR-548t-5p	MERS-CoV	22702	22708	7mer-m8	71
hsa-miR-548az-5p	MERS-CoV	22789	22794	6mer	71
hsa-miR-548t-5p	MERS-CoV	22789	22794	6mer	71
hsa-miR-548az-5p	MERS-CoV	2420	2425	6mer	71
hsa-miR-548t-5p	MERS-CoV	2420	2425	6mer	71
hsa-miR-548az-5p	MERS-CoV	24582	24587	6mer	71
hsa-miR-548t-5p	MERS-CoV	24582	24587	6mer	71
hsa-miR-548az-5p	MERS-CoV	27072	27077	6mer	71
hsa-miR-548t-5p	MERS-CoV	27072	27077	6mer	71
hsa-miR-548az-5p	MERS-CoV	27633	27638	6mer	71
hsa-miR-548t-5p	MERS-CoV	27633	27638	6mer	71
hsa-miR-548az-5p	MERS-CoV	28965	28970	6mer	71
hsa-miR-548t-5p	MERS-CoV	28965	28970	6mer	71
hsa-miR-548az-5p	MERS-CoV	4119	4124	6mer	71
hsa-miR-548t-5p	MERS-CoV	4119	4124	6mer	71
hsa-miR-548az-5p	MERS-CoV	5651	5656	6mer	71
hsa-miR-548t-5p	MERS-CoV	5651	5656	6mer	71
hsa-miR-548b-3p	MERS-CoV	10455	10461	7mer-m8	66
hsa-miR-548b-3p	MERS-CoV	12165	12171	7mer-1a	66
hsa-miR-548b-3p	MERS-CoV	12369	12375	7mer-1a	66
hsa-miR-548b-3p	MERS-CoV	1459	1464	6mer	66
hsa-miR-548b-3p	MERS-CoV	1703	1708	6mer	66
hsa-miR-548b-3p	MERS-CoV	21377	21382	6mer	66
hsa-miR-548b-3p	MERS-CoV	21482	21487	6mer	66
hsa-miR-548b-3p	MERS-CoV	21903	21909	7mer-m8	66
hsa-miR-548b-3p	MERS-CoV	21963	21968	6mer	66
hsa-miR-548b-3p	MERS-CoV	24419	24425	7mer-m8	66
hsa-miR-548b-3p	MERS-CoV	26498	26504	7mer-1a	66
hsa-miR-548b-3p	MERS-CoV	4215	4221	7mer-1a	66
hsa-miR-548b-3p	MERS-CoV	662	667	6mer	66
hsa-miR-548b-3p	MERS-CoV	7122	7128	7mer-1a	66
hsa-miR-548b-3p	MERS-CoV	8547	8552	6mer	66
hsa-miR-548b-3p	MERS-CoV	8658	8663	6mer	66
hsa-miR-548b-3p	MERS-CoV	9486	9492	7mer-1a	66
hsa-miR-548c-3p	MERS-CoV	1077	1083	7mer-1a	66
hsa-miR-548c-3p	MERS-CoV	12036	12041	6mer	66
hsa-miR-548c-3p	MERS-CoV	13423	13428	6mer	66
hsa-miR-548c-3p	MERS-CoV	14727	14732	6mer	66
hsa-miR-548c-3p	MERS-CoV	17515	17521	7mer-1a	66
hsa-miR-548c-3p	MERS-CoV	194	199	6mer	66
hsa-miR-548c-3p	MERS-CoV	2155	2160	6mer	66
hsa-miR-548c-3p	MERS-CoV	22431	22437	7mer-m8	66
hsa-miR-548c-3p	MERS-CoV	22605	22611	7mer-m8	66
hsa-miR-548c-3p	MERS-CoV	23809	23814	6mer	66
hsa-miR-548c-3p	MERS-CoV	26420	26426	7mer-m8	66
hsa-miR-548c-3p	MERS-CoV	27641	27647	7mer-1a	66
hsa-miR-548c-3p	MERS-CoV	6114	6119	6mer	66
hsa-miR-548c-3p	MERS-CoV	920	926	7mer-1a	66
hsa-miR-548c-3p	MERS-CoV	9246	9252	7mer-1a	66
hsa-miR-548c-3p	MERS-CoV	9847	9853	7mer-m8	66
hsa-miR-548e-5p	MERS-CoV	14570	14575	6mer	95
hsa-miR-548e-5p	MERS-CoV	15649	15655	7mer-m8	95
hsa-miR-548e-5p	MERS-CoV	17168	17174	7mer-1a	95
hsa-miR-548e-5p	MERS-CoV	18214	18219	6mer	95
hsa-miR-548e-5p	MERS-CoV	19087	19092	6mer	95
hsa-miR-548e-5p	MERS-CoV	19262	19267	6mer	95
hsa-miR-548e-5p	MERS-CoV	19588	19595	8mer-1a	95
hsa-miR-548e-5p	MERS-CoV	19733	19738	6mer	95
hsa-miR-548e-5p	MERS-CoV	20254	20260	7mer-m8	95
hsa-miR-548e-5p	MERS-CoV	20423	20429	7mer-1a	95
hsa-miR-548e-5p	MERS-CoV	21890	21897	8mer-1a	95
hsa-miR-548e-5p	MERS-CoV	21999	22004	6mer	95
hsa-miR-548e-5p	MERS-CoV	23741	23748	8mer-1a	95
hsa-miR-548e-5p	MERS-CoV	24507	24512	6mer	95
hsa-miR-548e-5p	MERS-CoV	24692	24698	7mer-m8	95
hsa-miR-548e-5p	MERS-CoV	29358	29363	6mer	95
hsa-miR-548e-5p	MERS-CoV	29477	29484	8mer-1a	95
hsa-miR-548e-5p	MERS-CoV	4662	4667	6mer	95
hsa-miR-548e-5p	MERS-CoV	7358	7364	7mer-1a	95
hsa-miR-548e-5p	MERS-CoV	7743	7749	7mer-1a	95
hsa-miR-548e-5p	MERS-CoV	9051	9056	6mer	95
hsa-miR-548e-5p	MERS-CoV	9437	9443	7mer-m8	95
hsa-miR-548l	MERS-CoV	11030	11035	6mer	70
hsa-miR-548l	MERS-CoV	11571	11577	7mer-m8	70
hsa-miR-548l	MERS-CoV	11984	11990	7mer-1a	70
hsa-miR-548l	MERS-CoV	13877	13882	6mer	70
hsa-miR-548l	MERS-CoV	14267	14273	7mer-1a	70
hsa-miR-548l	MERS-CoV	1575	1580	6mer	70
hsa-miR-548l	MERS-CoV	1602	1607	6mer	70
hsa-miR-548l	MERS-CoV	16415	16420	6mer	70
hsa-miR-548l	MERS-CoV	18589	18595	7mer-m8	70
hsa-miR-548l	MERS-CoV	19555	19560	6mer	70
hsa-miR-548l	MERS-CoV	2116	2121	6mer	70
hsa-miR-548l	MERS-CoV	22788	22793	6mer	70
hsa-miR-548l	MERS-CoV	24580	24586	7mer-m8	70
hsa-miR-548l	MERS-CoV	24966	24972	7mer-1a	70
hsa-miR-548l	MERS-CoV	27155	27161	7mer-m8	70
hsa-miR-548l	MERS-CoV	28132	28137	6mer	70
hsa-miR-548l	MERS-CoV	29203	29209	7mer-1a	70
hsa-miR-548l	MERS-CoV	4952	4957	6mer	70
hsa-miR-548l	MERS-CoV	5650	5655	6mer	70
hsa-miR-548l	MERS-CoV	5768	5775	8mer-1a	70
hsa-miR-548l	MERS-CoV	6388	6393	6mer	70
hsa-miR-548l	MERS-CoV	6648	6654	7mer-1a	70
hsa-miR-548m	MERS-CoV	11130	11135	6mer	51
hsa-miR-548m	MERS-CoV	12092	12098	7mer-m8	51
hsa-miR-548m	MERS-CoV	1500	1506	7mer-m8	51
hsa-miR-548m	MERS-CoV	19309	19315	7mer-1a	51
hsa-miR-548m	MERS-CoV	19529	19534	6mer	51
hsa-miR-548m	MERS-CoV	22167	22173	7mer-1a	51
hsa-miR-548m	MERS-CoV	25950	25956	7mer-1a	51
hsa-miR-548m	MERS-CoV	28730	28736	7mer-m8	51
hsa-miR-548m	MERS-CoV	2964	2969	6mer	51
hsa-miR-548m	MERS-CoV	5899	5904	6mer	51
hsa-miR-548m	MERS-CoV	6155	6160	6mer	51
hsa-miR-548m	MERS-CoV	6254	6259	6mer	51
hsa-miR-548n	MERS-CoV	10332	10338	7mer-1a	64
hsa-miR-548n	MERS-CoV	11141	11146	6mer	64
hsa-miR-548n	MERS-CoV	11572	11579	8mer-1a	64
hsa-miR-548n	MERS-CoV	11994	11999	6mer	64
hsa-miR-548n	MERS-CoV	14627	14632	6mer	64
hsa-miR-548n	MERS-CoV	14989	14994	6mer	64
hsa-miR-548n	MERS-CoV	15666	15671	6mer	64
hsa-miR-548n	MERS-CoV	16415	16421	7mer-m8	64
hsa-miR-548n	MERS-CoV	16600	16605	6mer	64
hsa-miR-548n	MERS-CoV	18590	18596	7mer-m8	64
hsa-miR-548n	MERS-CoV	19555	19562	8mer-1a	64
hsa-miR-548n	MERS-CoV	2116	2122	7mer-m8	64
hsa-miR-548n	MERS-CoV	21331	21336	6mer	64
hsa-miR-548n	MERS-CoV	22703	22708	6mer	64
hsa-miR-548n	MERS-CoV	22788	22794	7mer-m8	64
hsa-miR-548n	MERS-CoV	2420	2425	6mer	64
hsa-miR-548n	MERS-CoV	24581	24587	7mer-m8	64
hsa-miR-548n	MERS-CoV	27072	27077	6mer	64
hsa-miR-548n	MERS-CoV	27633	27638	6mer	64
hsa-miR-548n	MERS-CoV	28965	28970	6mer	64
hsa-miR-548n	MERS-CoV	4119	4124	6mer	64
hsa-miR-548n	MERS-CoV	5650	5656	7mer-m8	64
hsa-miR-548p	MERS-CoV	11523	11528	6mer	87
hsa-miR-548p	MERS-CoV	11979	11985	7mer-1a	87
hsa-miR-548p	MERS-CoV	12096	12101	6mer	87
hsa-miR-548p	MERS-CoV	14360	14366	7mer-1a	87
hsa-miR-548p	MERS-CoV	1440	1446	7mer-1a	87
hsa-miR-548p	MERS-CoV	14735	14740	6mer	87
hsa-miR-548p	MERS-CoV	15702	15708	7mer-1a	87
hsa-miR-548p	MERS-CoV	16603	16609	7mer-m8	87
hsa-miR-548p	MERS-CoV	17077	17084	8mer-1a	87
hsa-miR-548p	MERS-CoV	19118	19123	6mer	87
hsa-miR-548p	MERS-CoV	19809	19815	7mer-1a	87
hsa-miR-548p	MERS-CoV	21161	21166	6mer	87
hsa-miR-548p	MERS-CoV	21789	21795	7mer-1a	87
hsa-miR-548p	MERS-CoV	23223	23229	7mer-1a	87
hsa-miR-548p	MERS-CoV	24131	24137	7mer-1a	87
hsa-miR-548p	MERS-CoV	24305	24310	6mer	87
hsa-miR-548p	MERS-CoV	24354	24359	6mer	87
hsa-miR-548p	MERS-CoV	26002	26007	6mer	87
hsa-miR-548p	MERS-CoV	26386	26392	7mer-1a	87
hsa-miR-548p	MERS-CoV	3000	3005	6mer	87
hsa-miR-548p	MERS-CoV	6510	6516	7mer-1a	87
hsa-miR-548p	MERS-CoV	8706	8712	7mer-1a	87
hsa-miR-548p	MERS-CoV	8892	8898	7mer-1a	87
hsa-miR-548p	MERS-CoV	8911	8917	7mer-1a	87
hsa-miR-548p	MERS-CoV	9404	9409	6mer	87
hsa-miR-548u	MERS-CoV	10105	10110	6mer	71
hsa-miR-7161-5p	MERS-CoV	10105	10110	6mer	72
hsa-miR-548u	MERS-CoV	11477	11483	7mer-m8	71
hsa-miR-7161-5p	MERS-CoV	11477	11483	7mer-m8	72
hsa-miR-548u	MERS-CoV	13499	13505	7mer-1a	71
hsa-miR-7161-5p	MERS-CoV	13499	13505	7mer-1a	72
hsa-miR-548u	MERS-CoV	15488	15494	7mer-1a	71
hsa-miR-7161-5p	MERS-CoV	15488	15494	7mer-1a	72
hsa-miR-548u	MERS-CoV	15785	15791	7mer-1a	71
hsa-miR-7161-5p	MERS-CoV	15785	15791	7mer-1a	72
hsa-miR-548u	MERS-CoV	15991	15996	6mer	71
hsa-miR-7161-5p	MERS-CoV	15991	15996	6mer	72
hsa-miR-548u	MERS-CoV	17734	17741	8mer-1a	71
hsa-miR-7161-5p	MERS-CoV	17734	17741	8mer-1a	72
hsa-miR-548u	MERS-CoV	17977	17982	6mer	71
hsa-miR-7161-5p	MERS-CoV	17977	17982	6mer	72
hsa-miR-548u	MERS-CoV	21673	21678	6mer	71
hsa-miR-7161-5p	MERS-CoV	21673	21678	6mer	72
hsa-miR-548u	MERS-CoV	22547	22552	6mer	71
hsa-miR-7161-5p	MERS-CoV	22547	22552	6mer	72
hsa-miR-548u	MERS-CoV	24916	24921	6mer	71
hsa-miR-7161-5p	MERS-CoV	24916	24921	6mer	72
hsa-miR-548u	MERS-CoV	25689	25695	7mer-1a	71
hsa-miR-7161-5p	MERS-CoV	25689	25695	7mer-1a	72
hsa-miR-548u	MERS-CoV	26854	26860	7mer-1a	71
hsa-miR-7161-5p	MERS-CoV	26854	26860	7mer-1a	72
hsa-miR-548u	MERS-CoV	27991	27997	7mer-1a	71
hsa-miR-7161-5p	MERS-CoV	27991	27997	7mer-1a	72
hsa-miR-548u	MERS-CoV	281	286	6mer	71
hsa-miR-7161-5p	MERS-CoV	281	286	6mer	72
hsa-miR-548u	MERS-CoV	2980	2986	7mer-m8	71
hsa-miR-7161-5p	MERS-CoV	2980	2986	7mer-m8	72
hsa-miR-548u	MERS-CoV	4013	4018	6mer	71
hsa-miR-7161-5p	MERS-CoV	4013	4018	6mer	72
hsa-miR-548u	MERS-CoV	5523	5528	6mer	71
hsa-miR-7161-5p	MERS-CoV	5523	5528	6mer	72
hsa-miR-548u	MERS-CoV	8888	8894	7mer-m8	71
hsa-miR-7161-5p	MERS-CoV	8888	8894	7mer-m8	72
hsa-miR-548v	MERS-CoV	13698	13704	7mer-m8	55
hsa-miR-548v	MERS-CoV	19641	19647	7mer-m8	55
hsa-miR-548v	MERS-CoV	21758	21763	6mer	55
hsa-miR-548v	MERS-CoV	26956	26961	6mer	55
hsa-miR-548v	MERS-CoV	28098	28104	7mer-1a	55
hsa-miR-548v	MERS-CoV	29966	29971	6mer	55
hsa-miR-548v	MERS-CoV	5510	5516	7mer-1a	55
hsa-miR-548v	MERS-CoV	9992	9999	8mer-1a	55
hsa-miR-550a-3-5p	MERS-CoV	10277	10282	6mer	72
hsa-miR-550a-5p	MERS-CoV	10277	10282	6mer	72
hsa-miR-1271-3p	MERS-CoV	10277	10282	6mer	72
hsa-miR-550a-3-5p	MERS-CoV	13808	13813	6mer	72
hsa-miR-550a-5p	MERS-CoV	13808	13813	6mer	72
hsa-miR-1271-3p	MERS-CoV	13808	13813	6mer	72
hsa-miR-550a-3-5p	MERS-CoV	17217	17222	6mer	72
hsa-miR-550a-5p	MERS-CoV	17217	17222	6mer	72
hsa-miR-1271-3p	MERS-CoV	17217	17222	6mer	72
hsa-miR-550a-3-5p	MERS-CoV	17449	17455	7mer-1a	72
hsa-miR-550a-5p	MERS-CoV	17449	17455	7mer-1a	72
hsa-miR-1271-3p	MERS-CoV	17449	17455	7mer-1a	72
hsa-miR-550a-3-5p	MERS-CoV	17942	17948	7mer-m8	72
hsa-miR-550a-5p	MERS-CoV	17942	17948	7mer-m8	72
hsa-miR-1271-3p	MERS-CoV	17942	17948	7mer-m8	72
hsa-miR-550a-3-5p	MERS-CoV	21733	21740	8mer-1a	72
hsa-miR-550a-5p	MERS-CoV	21733	21740	8mer-1a	72
hsa-miR-1271-3p	MERS-CoV	21733	21740	8mer-1a	72
hsa-miR-550a-3-5p	MERS-CoV	24778	24784	7mer-1a	72
hsa-miR-550a-5p	MERS-CoV	24778	24784	7mer-1a	72
hsa-miR-1271-3p	MERS-CoV	24778	24784	7mer-1a	72
hsa-miR-550a-3-5p	MERS-CoV	24812	24818	7mer-1a	72
hsa-miR-550a-5p	MERS-CoV	24812	24818	7mer-1a	72
hsa-miR-1271-3p	MERS-CoV	24812	24818	7mer-1a	72
hsa-miR-550a-3-5p	MERS-CoV	29671	29676	6mer	72
hsa-miR-550a-5p	MERS-CoV	29671	29676	6mer	72
hsa-miR-1271-3p	MERS-CoV	29671	29676	6mer	72
hsa-miR-550a-3-5p	MERS-CoV	5461	5468	8mer-1a	72
hsa-miR-550a-5p	MERS-CoV	5461	5468	8mer-1a	72
hsa-miR-1271-3p	MERS-CoV	5461	5468	8mer-1a	72
hsa-miR-550b-2-5p	MERS-CoV	12961	12966	6mer	72
hsa-miR-550b-2-5p	MERS-CoV	17449	17455	7mer-m8	72
hsa-miR-550b-2-5p	MERS-CoV	17863	17868	6mer	72
hsa-miR-550b-2-5p	MERS-CoV	21734	21741	8mer-1a	72
hsa-miR-550b-2-5p	MERS-CoV	22626	22631	6mer	72
hsa-miR-550b-2-5p	MERS-CoV	24778	24785	8mer-1a	72
hsa-miR-550b-2-5p	MERS-CoV	24812	24818	7mer-m8	72
hsa-miR-550b-2-5p	MERS-CoV	25425	25431	7mer-1a	72
hsa-miR-550b-2-5p	MERS-CoV	271	276	6mer	72
hsa-miR-550b-2-5p	MERS-CoV	5462	5468	7mer-m8	72
hsa-miR-550b-2-5p	MERS-CoV	630	636	7mer-1a	72
hsa-miR-550b-3p	MERS-CoV	17551	17556	6mer	57
hsa-miR-550b-3p	MERS-CoV	17725	17731	7mer-m8	57
hsa-miR-550b-3p	MERS-CoV	2232	2237	6mer	57
hsa-miR-550b-3p	MERS-CoV	27389	27395	7mer-1a	57
hsa-miR-550b-3p	MERS-CoV	2754	2759	6mer	57
hsa-miR-550b-3p	MERS-CoV	28520	28526	7mer-1a	57
hsa-miR-550b-3p	MERS-CoV	3927	3932	6mer	57
hsa-miR-550b-3p	MERS-CoV	9711	9717	7mer-1a	57
hsa-miR-551b-5p	MERS-CoV	10191	10197	7mer-m8	96
hsa-miR-551b-5p	MERS-CoV	13711	13716	6mer	96
hsa-miR-551b-5p	MERS-CoV	13899	13905	7mer-m8	96
hsa-miR-551b-5p	MERS-CoV	14062	14067	6mer	96
hsa-miR-551b-5p	MERS-CoV	14188	14193	6mer	96
hsa-miR-551b-5p	MERS-CoV	14230	14235	6mer	96
hsa-miR-551b-5p	MERS-CoV	14577	14583	7mer-m8	96
hsa-miR-551b-5p	MERS-CoV	14671	14676	6mer	96
hsa-miR-551b-5p	MERS-CoV	15585	15591	7mer-m8	96
hsa-miR-551b-5p	MERS-CoV	20475	20480	6mer	96
hsa-miR-551b-5p	MERS-CoV	20896	20902	7mer-1a	96
hsa-miR-551b-5p	MERS-CoV	21336	21343	8mer-1a	96
hsa-miR-551b-5p	MERS-CoV	22267	22273	7mer-m8	96
hsa-miR-551b-5p	MERS-CoV	22481	22486	6mer	96
hsa-miR-551b-5p	MERS-CoV	22604	22609	6mer	96
hsa-miR-551b-5p	MERS-CoV	22718	22723	6mer	96
hsa-miR-551b-5p	MERS-CoV	22777	22782	6mer	96
hsa-miR-551b-5p	MERS-CoV	22890	22896	7mer-m8	96
hsa-miR-551b-5p	MERS-CoV	28536	28542	7mer-m8	96
hsa-miR-551b-5p	MERS-CoV	30100	30105	6mer	96
hsa-miR-551b-5p	MERS-CoV	3073	3080	8mer-1a	96
hsa-miR-551b-5p	MERS-CoV	5080	5087	8mer-1a	96
hsa-miR-551b-5p	MERS-CoV	54	60	7mer-m8	96
hsa-miR-551b-5p	MERS-CoV	5504	5509	6mer	96
hsa-miR-551b-5p	MERS-CoV	6754	6761	8mer-1a	96
hsa-miR-551b-5p	MERS-CoV	9293	9298	6mer	96
hsa-miR-552-5p	MERS-CoV	11114	11120	7mer-m8	55
hsa-miR-552-5p	MERS-CoV	11910	11915	6mer	55
hsa-miR-552-5p	MERS-CoV	12921	12927	7mer-1a	55
hsa-miR-552-5p	MERS-CoV	13158	13163	6mer	55
hsa-miR-552-5p	MERS-CoV	13739	13745	7mer-1a	55
hsa-miR-552-5p	MERS-CoV	13979	13984	6mer	55
hsa-miR-552-5p	MERS-CoV	15569	15574	6mer	55
hsa-miR-552-5p	MERS-CoV	16946	16952	7mer-1a	55
hsa-miR-552-5p	MERS-CoV	19601	19606	6mer	55
hsa-miR-552-5p	MERS-CoV	20072	20077	6mer	55
hsa-miR-552-5p	MERS-CoV	24391	24397	7mer-m8	55
hsa-miR-552-5p	MERS-CoV	25272	25277	6mer	55
hsa-miR-552-5p	MERS-CoV	29984	29989	6mer	55
hsa-miR-552-5p	MERS-CoV	3039	3044	6mer	55
hsa-miR-552-5p	MERS-CoV	3567	3572	6mer	55
hsa-miR-552-5p	MERS-CoV	4484	4489	6mer	55
hsa-miR-552-5p	MERS-CoV	6680	6686	7mer-m8	55
hsa-miR-552-5p	MERS-CoV	7671	7676	6mer	55
hsa-miR-552-5p	MERS-CoV	8232	8237	6mer	55
hsa-miR-552-5p	MERS-CoV	8534	8539	6mer	55
hsa-miR-555	MERS-CoV	15265	15270	6mer	72
hsa-miR-555	MERS-CoV	16008	16014	7mer-m8	72
hsa-miR-555	MERS-CoV	18134	18139	6mer	72
hsa-miR-555	MERS-CoV	21884	21889	6mer	72
hsa-miR-555	MERS-CoV	24878	24883	6mer	72
hsa-miR-555	MERS-CoV	26712	26718	7mer-m8	72
hsa-miR-555	MERS-CoV	27593	27598	6mer	72
hsa-miR-555	MERS-CoV	28704	28711	8mer-1a	72
hsa-miR-555	MERS-CoV	29505	29512	8mer-1a	72
hsa-miR-5579-3p	MERS-CoV	12061	12066	6mer	51
hsa-miR-5579-3p	MERS-CoV	12133	12138	6mer	51
hsa-miR-5579-3p	MERS-CoV	13962	13967	6mer	51
hsa-miR-5579-3p	MERS-CoV	15798	15804	7mer-1a	51
hsa-miR-5579-3p	MERS-CoV	16390	16396	7mer-m8	51
hsa-miR-5579-3p	MERS-CoV	17382	17388	7mer-1a	51
hsa-miR-5579-3p	MERS-CoV	2257	2262	6mer	51
hsa-miR-5579-3p	MERS-CoV	28404	28409	6mer	51
hsa-miR-5579-3p	MERS-CoV	4156	4162	7mer-1a	51
hsa-miR-5579-3p	MERS-CoV	4456	4461	6mer	51
hsa-miR-5579-3p	MERS-CoV	8436	8441	6mer	51
hsa-miR-5579-5p	MERS-CoV	10870	10876	7mer-m8	73
hsa-miR-5579-5p	MERS-CoV	15022	15027	6mer	73
hsa-miR-5579-5p	MERS-CoV	15121	15127	7mer-m8	73
hsa-miR-5579-5p	MERS-CoV	19314	19319	6mer	73
hsa-miR-5579-5p	MERS-CoV	23507	23512	6mer	73
hsa-miR-5579-5p	MERS-CoV	26368	26375	8mer-1a	73
hsa-miR-5579-5p	MERS-CoV	26615	26621	7mer-1a	73
hsa-miR-5579-5p	MERS-CoV	28435	28441	7mer-1a	73
hsa-miR-5579-5p	MERS-CoV	3647	3653	7mer-1a	73
hsa-miR-5579-5p	MERS-CoV	4091	4097	7mer-1a	73
hsa-miR-5579-5p	MERS-CoV	8555	8560	6mer	73
