Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Evi2a	ENSMUST00000103236.3	ecotropic viral integration site 2a 	61	1	0	0	1	0	mmu-miR-223-5p	0	-0.06	< 0.1
Ak6	ENSMUST00000022135.9	adenylate kinase 6 	1884	1	0	0	1	0	mmu-miR-223-5p	0	-0.17	< 0.1
Ptrh2	ENSMUST00000108022.2	peptidyl-tRNA hydrolase 2 	1543	1	0	0	1	1	mmu-miR-223-5p	0	-0.16	< 0.1
Eef2k	ENSMUST00000047875.9	eukaryotic elongation factor-2 kinase 	542	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
4933411K16Rik	ENSMUST00000164518.3	RIKEN cDNA 4933411K16 gene 	20	2	0	1	1	0	mmu-miR-223-5p	0	-0.15	< 0.1
Pgbd1	ENSMUST00000122872.2	piggyBac transposable element derived 1 	30	2	2	0	0	0	mmu-miR-223-5p	0	-0.14	< 0.1
Tmem178b	ENSMUST00000061740.7	transmembrane protein 178B 	8	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Plin2	ENSMUST00000000466.7	perilipin 2 	439	1	0	1	0	0	mmu-miR-223-5p	0	-0.06	< 0.1
Tango6	ENSMUST00000048359.4	transport and golgi organization 6 	173	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Tmem168	ENSMUST00000031554.3	transmembrane protein 168 	2114	1	0	0	1	0	mmu-miR-223-5p	0	-0.07	< 0.1
5830473C10Rik	ENSMUST00000094615.4	RIKEN cDNA 5830473C10 gene 	269	3	1	1	1	0	mmu-miR-223-5p	0	-0.20	< 0.1
Ecm1	ENSMUST00000117507.3	extracellular matrix protein 1 	100	1	1	0	0	0	mmu-miR-223-5p	0	-0.39	< 0.1
Dgcr8	ENSMUST00000009321.5	DiGeorge syndrome critical region gene 8 	598	1	1	0	0	0	mmu-miR-223-5p	0	-0.21	< 0.1
Etnppl	ENSMUST00000072271.7	ethanolamine phosphate phospholyase 	733	2	0	0	2	0	mmu-miR-223-5p	0	-0.03	< 0.1
Dnase2b	ENSMUST00000029836.4	deoxyribonuclease II beta 	204	1	0	0	1	1	mmu-miR-223-5p	0	-0.11	< 0.1
Dip2c	ENSMUST00000174552.2	DIP2 disco-interacting protein 2 homolog C (Drosophila) 	50	1	1	0	0	0	mmu-miR-223-5p	0	-0.04	< 0.1
Slc22a8	ENSMUST00000010251.4	solute carrier family 22 (organic anion transporter), member 8 	718	2	0	0	2	0	mmu-miR-223-5p	0	-0.10	< 0.1
Psmc3ip	ENSMUST00000019447.9	proteasome (prosome, macropain) 26S subunit, ATPase 3, interacting protein 	261	1	0	0	1	1	mmu-miR-223-5p	0	-0.21	< 0.1
Taco1	ENSMUST00000002048.7	translational activator of mitochondrially encoded cytochrome c oxidase I 	247	4	0	0	4	1	mmu-miR-223-5p	0	-0.19	< 0.1
Dnmt3a	ENSMUST00000020991.9	DNA methyltransferase 3A 	1717	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Stx4a	ENSMUST00000121705.2	syntaxin 4A (placental) 	51	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Lrrn3	ENSMUST00000043884.4	leucine rich repeat protein 3, neuronal 	53	2	0	1	1	0	mmu-miR-223-5p	0	-0.14	< 0.1
9130230L23Rik	ENSMUST00000067737.6	RIKEN cDNA 9130230L23 gene 	34	1	0	1	0	0	mmu-miR-223-5p	0	-0.07	< 0.1
Ankrd42	ENSMUST00000118157.2	ankyrin repeat domain 42 	45	4	1	0	3	0	mmu-miR-223-5p	0	-0.33	< 0.1
Wdr12	ENSMUST00000027173.9	WD repeat domain 12 	1981	2	1	0	1	3	mmu-miR-223-5p	0	-0.20	< 0.1
Nav1	ENSMUST00000067414.7	neuron navigator 1 	499	1	0	1	0	2	mmu-miR-223-5p	0	-0.02	< 0.1
Prrx1	ENSMUST00000075805.7	paired related homeobox 1 	1994	2	0	2	0	0	mmu-miR-223-5p	0	-0.17	< 0.1
Kmo	ENSMUST00000097458.3	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase) 	985	1	0	0	1	1	mmu-miR-223-5p	0	-0.09	< 0.1
Chst2	ENSMUST00000036267.7	carbohydrate sulfotransferase 2 	65	1	1	0	0	0	mmu-miR-223-5p	0	-0.03	< 0.1
Def6	ENSMUST00000002327.5	differentially expressed in FDCP 6 	16	1	0	0	1	0	mmu-miR-223-5p	0	-0.06	< 0.1
2410141K09Rik	ENSMUST00000172579.2	RIKEN cDNA 2410141K09 gene 	8	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Clpb	ENSMUST00000001884.8	ClpB caseinolytic peptidase B 	191	1	0	1	0	0	mmu-miR-223-5p	0	-0.02	< 0.1
Snrnp35	ENSMUST00000031349.8	small nuclear ribonucleoprotein 35 (U11/U12) 	340	1	0	0	1	1	mmu-miR-223-5p	0	-0.05	< 0.1
Golim4	ENSMUST00000117242.2	golgi integral membrane protein 4 	720	1	0	1	0	0	mmu-miR-223-5p	0	-0.07	< 0.1
Pfkfb4	ENSMUST00000051873.9	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 	44	1	0	0	1	1	mmu-miR-223-5p	0	-0.01	< 0.1
Mpzl2	ENSMUST00000034600.4	myelin protein zero-like 2 	588	2	1	0	1	1	mmu-miR-223-5p	0	-0.38	< 0.1
Fam78b	ENSMUST00000165874.2	family with sequence similarity 78, member B 	124	1	0	0	1	1	mmu-miR-223-5p	0	-0.08	< 0.1
Cnnm2	ENSMUST00000099373.5	cyclin M2 	538	1	0	0	1	1	mmu-miR-223-5p	0	-0.01	< 0.1
Angpt2	ENSMUST00000033846.6	angiopoietin 2 	99	1	0	0	1	0	mmu-miR-223-5p	0	-0.03	< 0.1
Eif2ak2	ENSMUST00000024884.4	eukaryotic translation initiation factor 2-alpha kinase 2 	159	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Orc1	ENSMUST00000102744.3	origin recognition complex, subunit 1 	206	1	0	0	1	0	mmu-miR-223-5p	0	-0.11	< 0.1
Fbxo8	ENSMUST00000040218.6	F-box protein 8 	1740	1	0	0	1	0	mmu-miR-223-5p	0	-0.10	< 0.1
Nr1i2	ENSMUST00000023504.4	nuclear receptor subfamily 1, group I, member 2 	91	1	1	0	0	0	mmu-miR-223-5p	0	-0.16	< 0.1
Depdc5	ENSMUST00000087897.5	DEP domain containing 5 	206	1	0	1	0	0	mmu-miR-223-5p	0	-0.02	< 0.1
G0s2	ENSMUST00000009777.2	G0/G1 switch gene 2 	126	1	0	0	1	1	mmu-miR-223-5p	0	-0.14	< 0.1
Lad1	ENSMUST00000038760.9	ladinin 	220	1	0	0	1	0	mmu-miR-223-5p	0	-0.11	< 0.1
Flrt2	ENSMUST00000057324.3	fibronectin leucine rich transmembrane protein 2 	128	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Loxl3	ENSMUST00000000707.3	lysyl oxidase-like 3 	948	1	0	0	1	0	mmu-miR-223-5p	0	-0.05	< 0.1
1700003E16Rik	ENSMUST00000032106.4	RIKEN cDNA 1700003E16 gene 	35	2	0	0	2	1	mmu-miR-223-5p	0	-0.23	< 0.1
Ift88	ENSMUST00000122063.2	intraflagellar transport 88 	601	4*	1	1	1	0	mmu-miR-223-5p	0	-0.24	< 0.1
Mdga2	ENSMUST00000037181.9	MAM domain containing glycosylphosphatidylinositol anchor 2 	8	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Srebf1	ENSMUST00000020846.2	sterol regulatory element binding transcription factor 1 	1428	2	1	0	1	1	mmu-miR-223-5p	0	-0.48	< 0.1
Orc4	ENSMUST00000028098.5	origin recognition complex, subunit 4 	1446	2	0	1	1	0	mmu-miR-223-5p	0	-0.17	< 0.1
Filip1l	ENSMUST00000159816.2	filamin A interacting protein 1-like 	1308	1	0	1	0	0	mmu-miR-223-5p	0	-0.10	< 0.1
Pcolce2	ENSMUST00000015498.8	procollagen C-endopeptidase enhancer 2 	768	3	0	0	3	0	mmu-miR-223-5p	0	-0.29	< 0.1
Tmem203	ENSMUST00000104998.4	transmembrane protein 203 	533	1	0	1	0	1	mmu-miR-223-5p	0	-0.15	< 0.1
Car8	ENSMUST00000066674.7	carbonic anhydrase 8 	1355	1	0	0	1	0	mmu-miR-223-5p	0	-0.06	< 0.1
Pgm5	ENSMUST00000047666.4	phosphoglucomutase 5 	870	2	0	0	2	0	mmu-miR-223-5p	0	-0.05	< 0.1
Clec4d	ENSMUST00000032240.2	C-type lectin domain family 4, member d 	56	3	2	0	1	0	mmu-miR-223-5p	0	-0.38	< 0.1
Tmem115	ENSMUST00000010189.1	transmembrane protein 115 	987	1	1	0	0	0	mmu-miR-223-5p	0	-0.32	< 0.1
Mettl21c	ENSMUST00000061421.3	methyltransferase like 21C 	1040	3	1	2	0	2	mmu-miR-223-5p	0	-0.66	< 0.1
Esyt2	ENSMUST00000100986.2	extended synaptotagmin-like protein 2 	2527	2	0	0	2	1	mmu-miR-223-5p	0	-0.26	< 0.1
Memo1	ENSMUST00000078459.6	mediator of cell motility 1 	375	3	0	0	3	1	mmu-miR-223-5p	0	-0.26	< 0.1
Zfp599	ENSMUST00000086281.4	zinc finger protein 599 	9	2	0	1	1	2	mmu-miR-223-5p	0	-0.03	< 0.1
Slc35a5	ENSMUST00000023344.4	solute carrier family 35, member A5 	368	1	0	0	1	0	mmu-miR-223-5p	0	-0.03	< 0.1
Wnt4	ENSMUST00000045747.4	wingless-related MMTV integration site 4 	269	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Kcnh5	ENSMUST00000042299.2	potassium voltage-gated channel, subfamily H (eag-related), member 5 	6	2	0	0	2	0	mmu-miR-223-5p	0	-0.02	< 0.1
Ciao1	ENSMUST00000174030.2	cytosolic iron-sulfur protein assembly 1 	1134	1	0	1	0	0	mmu-miR-223-5p	0	-0.02	< 0.1
Nxt1	ENSMUST00000109961.2	NTF2-related export protein 1 	732	1	0	0	1	0	mmu-miR-223-5p	0	-0.07	< 0.1
Sema3b	ENSMUST00000102532.4	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B 	421	1	1	0	0	0	mmu-miR-223-5p	0	-0.03	< 0.1
Mdm4	ENSMUST00000188090.1	transformed mouse 3T3 cell double minute 4 	440	1	0	0	1	1	mmu-miR-223-5p	0	-0.01	< 0.1
Car5b	ENSMUST00000033739.4	carbonic anhydrase 5b, mitochondrial 	1940	1	0	0	1	1	mmu-miR-223-5p	0	-0.14	< 0.1
Ralb	ENSMUST00000004565.9	v-ral simian leukemia viral oncogene homolog B (ras related) 	106	1	0	0	1	0	mmu-miR-223-5p	0	-0.07	< 0.1
Shoc2	ENSMUST00000169861.2	soc-2 (suppressor of clear) homolog (C. elegans) 	186	1	0	0	1	0	mmu-miR-223-5p	0	-0.04	< 0.1
Sucnr1	ENSMUST00000029326.5	succinate receptor 1 	848	3	0	0	3	2	mmu-miR-223-5p	0	-0.23	< 0.1
Mmp11	ENSMUST00000000924.7	matrix metallopeptidase 11 	64	1	0	0	1	0	mmu-miR-223-5p	0	-0.10	< 0.1
Rock1	ENSMUST00000067947.5	Rho-associated coiled-coil containing protein kinase 1 	1601	2	0	0	2	0	mmu-miR-223-5p	0	-0.15	< 0.1
Lmtk3	ENSMUST00000118564.2	lemur tyrosine kinase 3 	9	1	1	0	0	0	mmu-miR-223-5p	0	-0.03	< 0.1
Ncan	ENSMUST00000002412.8	neurocan 	16	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Asxl2	ENSMUST00000111215.4	additional sex combs like 2 (Drosophila) 	535	3	0	2	1	0	mmu-miR-223-5p	0	-0.05	< 0.1
Cml2	ENSMUST00000045008.7	camello-like 2 	681	1	0	0	1	0	mmu-miR-223-5p	0	-0.12	< 0.1
Oasl2	ENSMUST00000031542.9	2'-5' oligoadenylate synthetase-like 2 	193	8	0	0	8	1	mmu-miR-223-5p	0	-0.46	< 0.1
Tarm1	ENSMUST00000065703.7	T cell-interacting, activating receptor on myeloid cells 1 	6	1	0	0	1	0	mmu-miR-223-5p	0	-0.02	< 0.1
Eif2ak1	ENSMUST00000100487.4	eukaryotic translation initiation factor 2 alpha kinase 1 	711	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Rps7	ENSMUST00000074267.3	ribosomal protein S7 	155	1	0	0	1	1	mmu-miR-223-5p	0	-0.06	< 0.1
Nos1	ENSMUST00000142742.3	nitric oxide synthase 1, neuronal 	16	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Tmem5	ENSMUST00000140299.2	transmembrane protein 5 	1102	2	1	0	1	1	mmu-miR-223-5p	0	-0.08	< 0.1
Ces1c	ENSMUST00000034189.9	carboxylesterase 1C 	1989	1	1	0	0	0	mmu-miR-223-5p	0	-0.15	< 0.1
Bloc1s4	ENSMUST00000071949.3	biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino 	950	1	1	0	0	0	mmu-miR-223-5p	0	-0.16	< 0.1
Psma8	ENSMUST00000040860.1	proteasome (prosome, macropain) subunit, alpha type, 8 	74	1	0	0	1	0	mmu-miR-223-5p	0	-0.07	< 0.1
Ctsl	ENSMUST00000021933.7	cathepsin L 	19683	2	1	0	1	0	mmu-miR-223-5p	0	-0.43	< 0.1
Cd40	ENSMUST00000017799.6	CD40 antigen 	143	1	0	0	1	0	mmu-miR-223-5p	0	-0.09	< 0.1
Rgs2	ENSMUST00000127206.2	regulator of G-protein signaling 2 	1453	1	0	0	1	0	mmu-miR-223-5p	0	-0.11	< 0.1
Pnrc1	ENSMUST00000049357.9	proline-rich nuclear receptor coactivator 1 	1428	1	1	0	0	0	mmu-miR-223-5p	0	-0.34	< 0.1
A530016L24Rik	ENSMUST00000057465.6	RIKEN cDNA A530016L24 gene 	394	1	0	0	1	0	mmu-miR-223-5p	0	-0.02	< 0.1
Mrpl19	ENSMUST00000032124.8	mitochondrial ribosomal protein L19 	1471	1	0	0	1	0	mmu-miR-223-5p	0	-0.12	< 0.1
F10	ENSMUST00000152034.1	coagulation factor X 	4181	1	0	0	1	0	mmu-miR-223-5p	0	-0.03	< 0.1
Tinf2	ENSMUST00000007733.6	Terf1 (TRF1)-interacting nuclear factor 2 	282	1	0	1	0	0	mmu-miR-223-5p	0	-0.13	< 0.1
Lpar6	ENSMUST00000044405.7	lysophosphatidic acid receptor 6 	1138	2	0	0	2	1	mmu-miR-223-5p	0	-0.14	< 0.1
Prg4	ENSMUST00000006171.10	proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein) 	579	1	0	1	0	0	mmu-miR-223-5p	0	-0.38	< 0.1
Rspo4	ENSMUST00000042217.3	R-spondin family, member 4 	7	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Fndc7	ENSMUST00000053065.5	fibronectin type III domain containing 7 	19	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Snupn	ENSMUST00000068856.4	snurportin 1 	111	1	0	0	1	0	mmu-miR-223-5p	0	-0.07	< 0.1
Pnrc2	ENSMUST00000030436.6	proline-rich nuclear receptor coactivator 2 	670	4	2	2	0	0	mmu-miR-223-5p	0	-0.91	< 0.1
Jdp2	ENSMUST00000177587.2	Jun dimerization protein 2 	1185	2	1	0	1	0	mmu-miR-223-5p	0	-0.10	< 0.1
Ldlrad1	ENSMUST00000094916.4	low density lipoprotein receptor class A domain containing 1 	201	1	0	0	1	0	mmu-miR-223-5p	0	-0.21	< 0.1
Nova2	ENSMUST00000032571.8	neuro-oncological ventral antigen 2 	223	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Hoxb2	ENSMUST00000100523.6	homeobox B2 	237	1	1	0	0	1	mmu-miR-223-5p	0	-0.45	< 0.1
Orai1	ENSMUST00000121652.2	ORAI calcium release-activated calcium modulator 1 	378	1	0	0	1	0	mmu-miR-223-5p	0	-0.05	< 0.1
Wdr78	ENSMUST00000036451.9	WD repeat domain 78 	30	1	0	0	1	1	mmu-miR-223-5p	0	-0.01	< 0.1
D1Ertd622e	ENSMUST00000053033.8	DNA segment, Chr 1, ERATO Doi 622, expressed 	911	7	0	4	3	1	mmu-miR-223-5p	0	-0.60	< 0.1
Prcp	ENSMUST00000076052.6	prolylcarboxypeptidase (angiotensinase C) 	1306	1	0	0	1	0	mmu-miR-223-5p	0	-0.06	< 0.1
Atf3	ENSMUST00000027941.8	activating transcription factor 3 	45	1	0	0	1	1	mmu-miR-223-5p	0	-0.07	< 0.1
3110052M02Rik	ENSMUST00000039726.7	RIKEN cDNA 3110052M02 gene 	119	1	1	0	0	0	mmu-miR-223-5p	0	-0.07	< 0.1
Wars2	ENSMUST00000004343.2	tryptophanyl tRNA synthetase 2 (mitochondrial) 	378	1	0	0	1	1	mmu-miR-223-5p	0	-0.05	< 0.1
Echdc1	ENSMUST00000020034.4	enoyl Coenzyme A hydratase domain containing 1 	1129	1	0	1	0	0	mmu-miR-223-5p	0	-0.27	< 0.1
Sfn	ENSMUST00000057311.3	stratifin 	33	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Abcc1	ENSMUST00000100167.4	ATP-binding cassette, sub-family C (CFTR/MRP), member 1 	380	1	1	0	0	1	mmu-miR-223-5p	0	-0.22	< 0.1
Ppp1r7	ENSMUST00000027494.5	protein phosphatase 1, regulatory (inhibitor) subunit 7 	977	1	0	0	1	0	mmu-miR-223-5p	0	-0.04	< 0.1
Egf	ENSMUST00000029653.2	epidermal growth factor 	3378	2	1	0	1	0	mmu-miR-223-5p	0	-0.14	< 0.1
Ppp2r3c	ENSMUST00000021410.8	protein phosphatase 2, regulatory subunit B'', gamma 	25	1	0	0	1	1	mmu-miR-223-5p	0	-0.08	< 0.1
Gpr89	ENSMUST00000029738.8	G protein-coupled receptor 89 	599	2	1	0	1	1	mmu-miR-223-5p	0	-0.19	< 0.1
Dis3	ENSMUST00000042471.9	DIS3 mitotic control homolog (S. cerevisiae) 	386	1	1	0	0	0	mmu-miR-223-5p	0	-0.14	< 0.1
Zfp101	ENSMUST00000167107.3	zinc finger protein 101 	141	1	0	0	1	0	mmu-miR-223-5p	0	-0.07	< 0.1
Tmem251	ENSMUST00000057416.6	transmembrane protein 251 	444	1	0	0	1	0	mmu-miR-223-5p	0	-0.09	< 0.1
Lekr1	ENSMUST00000099075.3	leucine, glutamate and lysine rich 1 	113	1	0	0	1	0	mmu-miR-223-5p	0	-0.06	< 0.1
Tceb3	ENSMUST00000030427.5	transcription elongation factor B (SIII), polypeptide 3 	827	4	1	0	3	0	mmu-miR-223-5p	0	-0.10	< 0.1
4932438H23Rik	ENSMUST00000035689.2	RIKEN cDNA 4932438H23 gene 	9	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Mrpl15	ENSMUST00000156816.1	mitochondrial ribosomal protein L15 	13890	1	1	0	0	0	mmu-miR-223-5p	0	-0.27	< 0.1
B9d1	ENSMUST00000102657.4	B9 protein domain 1 	183	1	0	0	1	0	mmu-miR-223-5p	0	-0.05	< 0.1
Spg21	ENSMUST00000034955.6	spastic paraplegia 21 homolog (human) 	1773	1	0	0	1	1	mmu-miR-223-5p	0	-0.11	< 0.1
Pla2r1	ENSMUST00000112525.3	phospholipase A2 receptor 1 	165	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Zfp846	ENSMUST00000115557.3	zinc finger protein 846 	264	4	2	0	2	1	mmu-miR-223-5p	0	-0.16	< 0.1
Pcmt1	ENSMUST00000159917.2	protein-L-isoaspartate (D-aspartate) O-methyltransferase 1 	2725	1	1	0	0	1	mmu-miR-223-5p	0	-0.19	< 0.1
Tmem45b	ENSMUST00000048050.7	transmembrane protein 45b 	275	2	0	0	2	0	mmu-miR-223-5p	0	-0.14	< 0.1
9030617O03Rik	ENSMUST00000069782.5	RIKEN cDNA 9030617O03 gene 	545	1	0	1	0	0	mmu-miR-223-5p	0	-0.05	< 0.1
Paox	ENSMUST00000026537.6	polyamine oxidase (exo-N4-amino) 	21	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Acr	ENSMUST00000023295.2	acrosin prepropeptide 	6	1	0	0	1	0	mmu-miR-223-5p	0	-0.03	< 0.1
Ncf2	ENSMUST00000186568.1	neutrophil cytosolic factor 2 	34	1	0	0	1	0	mmu-miR-223-5p	0	-0.10	< 0.1
Synj2	ENSMUST00000115789.2	synaptojanin 2 	357	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Arl6ip6	ENSMUST00000028336.6	ADP-ribosylation factor-like 6 interacting protein 6 	3388	4	0	1	3	0	mmu-miR-223-5p	0	-0.38	< 0.1
Mphosph9	ENSMUST00000031344.7	M-phase phosphoprotein 9 	51	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Man2b2	ENSMUST00000031002.4	mannosidase 2, alpha B2 	849	1	0	1	0	0	mmu-miR-223-5p	0	-0.08	< 0.1
Clec4f	ENSMUST00000014686.2	C-type lectin domain family 4, member f 	293	1	0	0	1	0	mmu-miR-223-5p	0	-0.07	< 0.1
Agk	ENSMUST00000031977.8	acylglycerol kinase 	199	1	0	0	1	0	mmu-miR-223-5p	0	-0.02	< 0.1
Dennd2d	ENSMUST00000029508.5	DENN/MADD domain containing 2D 	154	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Gm4788	ENSMUST00000027612.9	predicted gene 4788 	499	2	0	0	2	1	mmu-miR-223-5p	0	-0.21	< 0.1
Kcng2	ENSMUST00000077962.7	potassium voltage-gated channel, subfamily G, member 2 	726	2	0	2	0	0	mmu-miR-223-5p	0	-0.04	< 0.1
Mul1	ENSMUST00000044058.5	mitochondrial ubiquitin ligase activator of NFKB 1 	1649	2	0	1	1	3	mmu-miR-223-5p	0	-0.04	< 0.1
Asic5	ENSMUST00000029641.4	acid-sensing (proton-gated) ion channel family member 5 	366	2	1	1	0	0	mmu-miR-223-5p	0	-0.15	< 0.1
1110057K04Rik	ENSMUST00000169104.1	RIKEN cDNA 1110057K04 gene 	332	1	1	0	0	0	mmu-miR-223-5p	0	-0.14	< 0.1
Caln1	ENSMUST00000111288.2	calneuron 1 	28	2	0	1	1	1	mmu-miR-223-5p	0	-0.06	< 0.1
Atr	ENSMUST00000034980.7	ataxia telangiectasia and Rad3 related 	60	1	0	0	1	0	mmu-miR-223-5p	0	-0.03	< 0.1
Rhoj	ENSMUST00000055390.5	ras homolog gene family, member J 	1538	2	1	0	1	0	mmu-miR-223-5p	0	-0.33	< 0.1
Tmem51	ENSMUST00000036572.3	transmembrane protein 51 	97	1	0	0	1	1	mmu-miR-223-5p	0	-0.02	< 0.1
Dnajc25	ENSMUST00000095070.3	DnaJ (Hsp40) homolog, subfamily C, member 25 	583	1	0	0	1	2	mmu-miR-223-5p	0	-0.01	< 0.1
Ubxn7	ENSMUST00000115151.3	UBX domain protein 7 	356	1	0	1	0	0	mmu-miR-223-5p	0	-0.02	< 0.1
Dcxr	ENSMUST00000106148.4	dicarbonyl L-xylulose reductase 	5598	1	0	0	1	0	mmu-miR-223-5p	0	-0.08	< 0.1
Gm13225	ENSMUST00000105742.2	predicted gene 13225 	344	1	0	0	1	0	mmu-miR-223-5p	0	-0.07	< 0.1
Cdk7	ENSMUST00000091299.6	cyclin-dependent kinase 7 	2305	1	0	1	0	0	mmu-miR-223-5p	0	-0.03	< 0.1
Trmt5	ENSMUST00000116420.2	TRM5 tRNA methyltransferase 5 	3665	1	0	1	0	4	mmu-miR-223-5p	0	-0.19	< 0.1
Rnf34	ENSMUST00000031434.6	ring finger protein 34 	501	3	0	0	3	1	mmu-miR-223-5p	0	-0.28	< 0.1
Rgl3	ENSMUST00000045726.6	ral guanine nucleotide dissociation stimulator-like 3 	85	1	0	0	1	0	mmu-miR-223-5p	0	-0.04	< 0.1
Psmb5	ENSMUST00000022803.4	proteasome (prosome, macropain) subunit, beta type 5 	76	2	0	0	2	0	mmu-miR-223-5p	0	-0.07	< 0.1
Eps8l1	ENSMUST00000171445.2	EPS8-like 1 	186	3	0	0	3	2	mmu-miR-223-5p	0	-0.05	< 0.1
Trim39	ENSMUST00000113706.4	tripartite motif-containing 39 	167	1	0	1	0	0	mmu-miR-223-5p	0	-0.12	< 0.1
Grsf1	ENSMUST00000078945.6	G-rich RNA sequence binding factor 1 	6066	2	0	2	0	0	mmu-miR-223-5p	0	-0.13	< 0.1
Hddc2	ENSMUST00000000304.7	HD domain containing 2 	33	1	0	1	0	0	mmu-miR-223-5p	0	-0.08	< 0.1
Hist2h3c2	ENSMUST00000167403.3	histone cluster 2, H3c2 	1288	1	0	1	0	0	mmu-miR-223-5p	0	-0.14	< 0.1
Fam149a	ENSMUST00000093526.7	family with sequence similarity 149, member A 	796	1	0	0	1	0	mmu-miR-223-5p	0	-0.03	< 0.1
Hgsnat	ENSMUST00000037609.6	heparan-alpha-glucosaminide N-acetyltransferase 	2503	1	0	0	1	1	mmu-miR-223-5p	0	-0.07	< 0.1
Atg16l2	ENSMUST00000120267.2	autophagy related 16-like 2 (S. cerevisiae) 	256	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Exd1	ENSMUST00000060009.3	exonuclease 3'-5' domain containing 1 	120	1	0	1	0	0	mmu-miR-223-5p	0	-0.02	< 0.1
Xdh	ENSMUST00000024866.4	xanthine dehydrogenase 	223	1	0	0	1	0	mmu-miR-223-5p	0	-0.04	< 0.1
Map3k5	ENSMUST00000095806.4	mitogen-activated protein kinase kinase kinase 5 	971	1	0	0	1	0	mmu-miR-223-5p	0	-0.07	< 0.1
Taf12	ENSMUST00000030731.5	TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor 	829	1	0	1	0	0	mmu-miR-223-5p	0	-0.09	< 0.1
Cdk8	ENSMUST00000031640.9	cyclin-dependent kinase 8 	24	1	0	0	1	2	mmu-miR-223-5p	0	-0.10	< 0.1
Tlr8	ENSMUST00000112170.1	toll-like receptor 8 	96	1	0	1	0	0	mmu-miR-223-5p	0	-0.02	< 0.1
Pcca	ENSMUST00000038374.7	propionyl-Coenzyme A carboxylase, alpha polypeptide 	1745	1	0	0	1	0	mmu-miR-223-5p	0	-0.13	< 0.1
Bcl3	ENSMUST00000120537.2	B cell leukemia/lymphoma 3 	50	1	0	0	1	0	mmu-miR-223-5p	0	-0.04	< 0.1
Apc	ENSMUST00000115781.4	adenomatosis polyposis coli 	1914	1	0	1	0	0	mmu-miR-223-5p	0	-0.02	< 0.1
Tmem178	ENSMUST00000025092.4	transmembrane protein 178 	34	2	0	0	2	2	mmu-miR-223-5p	0	-0.03	< 0.1
Dyrk1b	ENSMUST00000085901.7	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1b 	235	1	0	0	1	0	mmu-miR-223-5p	0	-0.01	< 0.1
Gm13889	ENSMUST00000148314.2	predicted gene 13889 	402	3	0	1	2	0	mmu-miR-223-5p	0	-0.23	< 0.1
Mrps35	ENSMUST00000036111.7	mitochondrial ribosomal protein S35 	3009	1	0	0	1	0	mmu-miR-223-5p	0	-0.08	< 0.1
Rassf2	ENSMUST00000028814.9	Ras association (RalGDS/AF-6) domain family member 2 	52	1	0	0	1	1	mmu-miR-223-5p	0	-0.01	< 0.1
Atp6v1e1	ENSMUST00000019354.8	ATPase, H+ transporting, lysosomal V1 subunit E1 	219	1	0	0	1	0	mmu-miR-223-5p	0	-0.11	< 0.1
Calcrl	ENSMUST00000074262.3	calcitonin receptor-like 	2526	1	0	0	1	1	mmu-miR-223-5p	0	-0.19	< 0.1
